,author,VR,VFA,RPA,RCA,OA
0,Salamon,0.8229618001975648,0.3521211570030773,0.6148430457573966,0.7272642489446808,0.6025945768639306
0,Bittner,0.7104127915156122,0.2517928768719516,0.750599294503099,0.7983696062686783,0.6909143844506758
0,Hsieh,0.8391698496483874,0.4188808337345533,0.5777834576226066,0.6170193227367636,0.5852334880976335
0,Kum,0.7545787161085269,0.14360428402686365,0.6909085997186372,0.7182510700590303,0.767005840575454
0,Feng,0.8993709120930483,0.4699953933484613,0.7320576360687083,0.753115109652372,0.6539249457575005
