,author,VR,VFA,RPA,RCA,OA
0,Hsieh,0.964603177833872,0.45898685662034344,0.8385021490898943,0.8529116904391311,0.7814661559486153
0,Salamon,0.8151738556950613,0.12102623687271936,0.7776020983176494,0.8076092199135977,0.7386671852838681
0,Bittner,0.8300642433054838,0.3689096264442689,0.8131276175998156,0.8580069450773199,0.7208341327582697
0,Kum,0.8883195391715439,0.11268475917552677,0.8316954984627419,0.8518882215707574,0.8303610531491715
0,Cao,0.820876107126661,0.24892908039052497,0.6561948004860317,0.6857150082339607,0.6786296704367679
0,Feng,0.922130536810187,0.44379807094701657,0.7478216816552701,0.7820964932109975,0.72393877447835
