,author,VR,VFA,RPA,RCA,OA
0,Salamon,0.774354960057178,0.10303977136968734,0.7670629034483384,0.8071584764853229,0.7137965616520209
0,Bittner,0.7962813653156022,0.27780677253580166,0.8142129862667765,0.8549517719830014,0.715937188917257
0,Hsieh,0.9317253254799276,0.36216981449720437,0.803047436095292,0.8273228522426468,0.7673350796939515
0,Kum,0.7312103501561367,0.07497239521621422,0.6919777650179182,0.7091956916545213,0.7142825091413476
0,Feng,0.8557900736173576,0.36036192450636256,0.7006310633211192,0.7286868789435264,0.6895483042343019
