,author,VR,VFA,RPA,RCA,OA
0,Salamon,0.6677913553371978,0.2905491542578974,0.40278023309638034,0.5807280258198848,0.4457887051682127
0,Bittner,0.6231977978899778,0.2898328105743673,0.5913391285050176,0.6852029409379821,0.544168823621739
0,Hsieh,0.7413188624352359,0.44309503117352433,0.3480157726690464,0.462829594888474,0.41367686561258393
0,Kum,0.390496625845055,0.1257605846662097,0.21144175937756687,0.3250120920569537,0.41113793585253483
0,MultiDNN,0.5593521413705755,0.2506476754880296,0.26913776374158915,0.3916411353353828,0.4101950822430444
