,author,VR,VFA,RPA,RCA,OA
0,Salamon,0.840050254179286,0.09300887021475257,0.5636112337383041,0.6671770796699529,0.5361248259388649
0,Bittner,0.7432567091360603,0.05392156862745098,0.6822366203580381,0.7076198191354396,0.5790038133003439
0,Hsieh,0.8959877411011706,0.09140756302521008,0.5621220236363369,0.5875126827740055,0.5621494131718247
0,Kum,0.9000643726558757,0.011176470588235295,0.732645105416672,0.74083950609011,0.7326711673245494
0,MultiDNN,0.760985508737925,0.09102941176470589,0.5847743698907162,0.6155443000102132,0.5848045941128036
