,title,author,VR,VFA,RPA,RCA,OA
0,daisy1,Salamon,0.9375451263537906,0.029002320185614848,0.9638989169675091,0.9638989169675091,0.9366740088105727
1,daisy2,Salamon,0.904251968503937,0.024390243902439025,0.9502362204724409,0.9502362204724409,0.9118733509234829
2,daisy3,Salamon,0.8224267211997274,0.0,0.8438991138377642,0.8438991138377642,0.8207225630538514
3,daisy4,Salamon,0.8694968553459119,0.0,0.8962264150943396,0.8962264150943396,0.8681836014123185
4,jazz1,Salamon,0.8529411764705882,0.03816793893129771,0.8567608861726509,0.8567608861726509,0.8291666666666667
5,jazz2,Salamon,0.8084131611828405,0.3244274809160305,0.7571845064556435,0.7571845064556435,0.745399924896733
6,jazz3,Salamon,0.9143206854345165,0.07809110629067245,0.9302325581395349,0.9302325581395349,0.9107981220657277
7,jazz4,Salamon,0.9072550486163051,0.09343434343434344,0.9094988780852655,0.9094988780852655,0.8984420080784766
8,midi1,Salamon,0.3850335785097538,0.0,0.31371921969939237,0.54972817396866,0.24502112251056127
9,midi2,Salamon,0.7731416549789621,0.0,0.9232117812061711,0.9232117812061711,0.7670275934334614
10,midi3,Salamon,0.6711816907986922,0.031914893617021274,0.805464736104624,0.8187762727697337,0.6364259597806216
11,midi4,Salamon,0.39272593681116824,0.042444821731748725,0.5139603232916973,0.7064658339456282,0.37964361220175175
12,opera_fem2,Salamon,0.7929759704251387,0.1111111111111111,0.7768022181146026,0.7768022181146026,0.7492795389048992
13,opera_fem4,Salamon,0.8390804597701149,0.018018018018018018,0.8289655172413793,0.8289655172413793,0.8060075093867334
14,opera_male3,Salamon,0.6496732026143791,0.11398963730569948,0.3627450980392157,0.6362745098039215,0.3801508995937319
15,opera_male5,Salamon,0.8037747153984421,0.043478260869565216,0.8493109646494907,0.8699820251647693,0.8045014394137661
16,pop1,Salamon,0.7483296213808464,0.37451235370611186,0.5583837098313713,0.5647470569519567,0.516359918200409
17,pop2,Salamon,0.645748987854251,0.5056818181818182,0.6036437246963563,0.6174089068825911,0.417910447761194
18,pop3,Salamon,0.8538745387453874,0.12872628726287264,0.7856088560885609,0.8313653136531365,0.755800464037123
19,pop4,Salamon,0.9149081007488087,0.1034047919293821,0.911504424778761,0.911504424778761,0.8965424819083355
20,daisy1,Bittner,0.9624548736462094,0.8062645011600929,0.8075812274368231,0.868231046931408,0.6426211453744494
21,daisy2,Bittner,0.8667716535433071,0.767479674796748,0.7823622047244094,0.8894488188976378,0.6345646437994723
22,daisy3,Bittner,0.9301295160190866,0.0,0.961826857532379,0.9768234492160872,0.9038854805725971
23,daisy4,Bittner,0.9779874213836478,0.0,0.9976415094339622,0.9976415094339622,0.9776382895253041
24,jazz1,Bittner,0.7559205500381971,0.0648854961832061,0.7704354469060352,0.7910618792971734,0.7045138888888889
25,jazz2,Bittner,0.78009162848813,0.5076335877862596,0.7446897126197418,0.7825905872553103,0.6522718738265114
26,jazz3,Bittner,0.8653610771113831,0.2299349240780911,0.9118727050183598,0.9265605875152999,0.8086854460093896
27,jazz4,Bittner,0.8421839940164547,0.047979797979797977,0.881077038145101,0.9229618548990277,0.825735718407386
28,midi1,Bittner,0.5206267988487369,0.0,0.7783818356251999,0.8362647905340582,0.5265540132770067
29,midi2,Bittner,0.8513323983169705,0.09090909090909091,0.9035764375876578,0.9225105189340813,0.8208173244848062
30,midi3,Bittner,0.7519850537132181,0.10638297872340426,0.7898178421298458,0.811303129378795,0.6946983546617916
31,midi4,Bittner,0.5973548861131521,0.08149405772495756,0.7468772961058046,0.8096987509184423,0.6354575656901238
32,opera_fem2,Bittner,0.9015711645101664,0.33986928104575165,0.8572088724584104,0.8572088724584104,0.7896253602305475
33,opera_fem4,Bittner,0.9370114942528736,0.6306306306306306,0.9094252873563219,0.9094252873563219,0.83729662077597
34,opera_male3,Bittner,0.4761437908496732,0.15544041450777202,0.5104575163398692,0.6741830065359478,0.418165989553105
35,opera_male5,Bittner,0.7486518873576993,0.18426501035196688,0.7366686638705812,0.8690832834032355,0.6561109657157812
36,pop1,Bittner,0.7247852370346802,0.21976592977893367,0.7499204581609927,0.7658288259624563,0.6694785276073619
37,pop2,Bittner,0.7336032388663968,0.37272727272727274,0.7546558704453441,0.7736842105263158,0.6549253731343283
38,pop3,Bittner,0.8749077490774908,0.2859078590785908,0.8841328413284133,0.8959409594095941,0.8039443155452436
39,pop4,Bittner,0.8267528931245746,0.6645649432534678,0.8056501021102791,0.8185840707964602,0.6617528812650764
40,daisy1,Hsieh,0.9953068592057762,0.7587006960556845,0.9122743682310469,0.9397111913357401,0.7530286343612335
41,daisy2,Hsieh,0.9968503937007874,0.8211382113821138,0.8951181102362205,0.9256692913385827,0.7788918205804749
