,author,VR,VFA,RPA,RCA,OA
0,Salamon,0.7131266166003534,0.07606007311513927,0.7512541111443725,0.8064823613429111,0.67649062620425
0,Bittner,0.7456070483307803,0.14115249167310095,0.8158410392672182,0.8503690123415236,0.708591773155738
0,Hsieh,0.8824085469490109,0.21694425131249576,0.7498653666033888,0.7889395949479204,0.7461384653119556
0,Kum,0.49554656663302593,0.01840384927724541,0.48240116485068263,0.49515689678016755,0.5401646931296112
0,MultiDNN,0.7128819194143525,0.265422755396313,0.49209490555529284,0.6074248258788374,0.5204172494601221
0,MultiDNN_RNN,0.5120354688163189,0.09012017552974673,0.46848956708718903,0.4842389663604866,0.5005670894055149
