,OA,RCA,RPA,VFA,VR,author
0,0.5467807797035392,0.6579087479463399,0.5588575801739964,0.13153301291014047,0.834054174803295,Salamon
1,0.59151154413702,0.6523233530247974,0.6136312029669002,0.4262430674350437,0.9967961899735296,Durrieu
2,0.5629609360777557,0.690148990729127,0.6588026390120654,0.11463595424116549,0.7387166582123245,Bittner
